2020-2021-spring-051,2020-2021,spring,Artificial Intelligence, ,cs229,Machine Learning,http://cs229.stanford.edu/,Charikar/Re
2020-2021-spring-052,2020-2021,spring,Numerical Analysis, ,cs230,Deep Learning,http://cs230.stanford.edu/,Ng/Katanforoos
2020-2021-spring-053,2020-2021,spring,Numerical Analysis, ,cs231N,Convolutional Neural Networks for Visual Recog,http://cs231n.stanford.edu/,Li/Krishna
2020-2021-spring-054,2020-2021,spring,Numerical Analysis, ,cs233,Geometric and Topological Data Analysis,http://graphics.stanford.edu/courses/cs233-22-spring/,Guibas
2020-2021-spring-055,2020-2021,spring,Numerical Analysis, ,cs235,Comp Methods for Biomed Image Analysis & Interpret, ,Rubin
2020-2021-spring-056,2020-2021,spring,Software Systems, ,cs240,Advanced Topics in Operating Systems,http://web.stanford.edu/class/cs240/,Engler
2020-2021-spring-057,2020-2021,spring,Software Systems, ,cs244,Advanced Topics in Networking,https://2022-cs244.github.io/,McKeown/Katti
2020-2021-spring-058,2020-2021,spring,Software Systems, ,cs246,Mining Massive Data Sets,http://web.stanford.edu/class/cs246/,Leskovec
2020-2021-spring-059,2020-2021,spring,Software Systems, ,cs247A,Design for Artificial Intelligence, ,Stanford
2020-2021-spring-060,2020-2021,spring,Software Systems, ,cs247G,Introduction to Game Design, ,Wodtke
2020-2021-spring-061,2020-2021,spring,Mathematical Foundations of Computing, ,cs254B,Computational Complexity II,http://cs254b.stanford.edu/,Tan
2020-2021-spring-062,2020-2021,spring,Analysis of Algorithms, ,cs269I,Incentives in Computer Science, ,Rubinstein
2020-2021-spring-063,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs272,Intro Biomedical Informatics Research Methodology,http://cs272.stanford.edu/,Plevritis
2020-2021-spring-064,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs273C,Cloud Computing for Biology and Healthcare, ,(none listed)
2020-2021-spring-065,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs275B,Computational Music Analysis,http://www.ccarh.org/courses/254/,Selfridge-Fiel
2020-2021-spring-066,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs278,Social Computing,http://cs278.stanford.edu/,Bernstein
2020-2021-spring-067,2020-2021,spring,Independent Study and Practicum, ,cs298,Seminar on Teaching Introductory Computer Science,http://web.stanford.edu/class/cs298/,Gregg
2020-2021-spring-068,2020-2021,spring,Artificial Intelligence, ,cs327A,Advanced Robotic Manipulation,https://cs.stanford.edu/groups/manips/teaching/cs327a/,Khatib
2020-2021-spring-069,2020-2021,spring,Artificial Intelligence, ,cs329D,Machine Learning Under Distributional Shifts, ,Hashimoto
2020-2021-spring-070,2020-2021,spring,Artificial Intelligence, ,cs329T,Trustworty Machine Learning, ,Mitchell/Datta
2020-2021-spring-071,2020-2021,spring,Numerical Analysis, ,cs331B,Interactive Simulation for Robot Learning,http://web.stanford.edu/class/cs331b/,Savarese
2020-2021-spring-072,2020-2021,spring,Software Systems, ,cs344,Projects in Computer Networks, ,Kim/Jepsen
2020-2021-spring-073,2020-2021,spring,Software Systems, ,cs347,Human-Computer Interaction: Foundations and Fronti, ,Metaxa-Kakavou
2020-2021-spring-074,2020-2021,spring,Software Systems, ,cs348B,Computer Graphics: Image Synthesis Techniques,https://gfxcourses.stanford.edu/cs348b/spring22,Hanrahan
2020-2021-spring-075,2020-2021,spring,Software Systems, ,cs348E,"Character Animation: Modeling, Simulation & Contro", ,Liu
2020-2021-spring-076,2020-2021,spring,Software Systems, ,cs348K,Visual Computing Systems,https://gfxcourses.stanford.edu/cs348k/spring22,Fatahalian
2020-2021-spring-077,2020-2021,spring,Mathematical Foundations of Computing, ,cs350,Secure Compilation, ,Patrignani
2020-2021-spring-078,2020-2021,spring,Mathematical Foundations of Computing, ,cs351,Open Problems in Coding Theory,http://theory.stanford.edu/~siva/cs351f02.html,Wootters
2020-2021-spring-079,2020-2021,spring,Mathematical Foundations of Computing, ,cs355,Advanced Topics in Cryptography,https://crypto.stanford.edu/cs355/,Eskandarian/Wa
2020-2021-spring-080,2020-2021,spring,Mathematical Foundations of Computing, ,cs359A,Research Seminar in Complexity Theory,http://cs359a.stanford.edu/,Tan
2020-2021-spring-081,2020-2021,spring,Analysis of Algorithms, ,cs360,Simplicity and Complexity in Economic Theory, ,Akbarpour/Milg
2020-2021-spring-082,2020-2021,spring,Analysis of Algorithms, ,cs361,Engineering Design Optimization, ,Kochenderfer
2020-2021-spring-083,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs372,AI for Disease Diagnosis & Information Recommend,http://infolab.stanford.edu/~echang/cs372/cs372-syllabus.html,Chang
2020-2021-spring-084,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs377Q,Topics in Human-Computer Interaction, ,Tang
2020-2021-spring-085,2020-2021,spring,Computational Biology and Interdisciplinary Topics, ,cs379C,Interdisciplinary Topics, ,Dean
2020-2021-spring-086,2020-2021,spring,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2020-2021-spring-087,2020-2021,spring,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2020-2021-spring-088,2020-2021,spring,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2020-2021-spring-089,2020-2021,spring,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2020-2021-spring-090,2020-2021,spring,Independent Study and Practicum, ,cs393,Computer Laboratory, ,(none listed)
2020-2021-spring-091,2020-2021,spring,Independent Study and Practicum, ,cs395,Independent Database Project,http://cs395.stanford.edu/,(none listed)
2020-2021-spring-092,2020-2021,spring,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2020-2021-spring-093,2020-2021,spring,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2020-2021-spring-094,2020-2021,spring,Numerical Analysis, ,cs432,Comp Vision for Educ and Soc Science Research, ,Haber
2020-2021-spring-095,2020-2021,spring,Software Systems, ,cs448Z,Topics in Computer Graphics, ,James
2020-2021-spring-096,2020-2021,spring,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2020-2021-spring-097,2020-2021,spring,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2020-2021-spring-098,2020-2021,spring,Artificial Intelligence, ,cs520,Knowledge Graphs, ,Chaudhri/Genes
2020-2021-spring-099,2020-2021,spring,Artificial Intelligence, ,cs523,Research Seminar in Computer Vision and Healthcare,https://web.stanford.edu/class/cs523/,Gong
2020-2021-spring-100,2020-2021,spring,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Bernstein
2020-2021-spring-101,2020-2021,spring,Mathematical Foundations of Computing, ,cs59SI,Quantum Computing: Open-Source Project Experience, ,Rubinstein
2020-2021-spring-102,2020-2021,spring,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
